Timestamp,P_PV_kW,P_Load_kW,TEMPERATURE,IRRADIATION,hour_norm
2025-07-16 20:00:00+02:00,0.587,0.287,27.8,318.0,0.833
2025-07-16 21:00:00+02:00,0.236,0.265,26.7,152.0,0.875
2025-07-16 22:00:00+02:00,0.08,0.292,24.7,28.0,0.917
2025-07-16 23:00:00+02:00,0.001,0.272,23.5,0.0,0.958
2025-07-17 00:00:00+02:00,0.0,0.322,22.6,0.0,0.0
2025-07-17 01:00:00+02:00,0.0,0.36,22.1,0.0,0.042
2025-07-17 02:00:00+02:00,0.0,0.531,21.8,0.0,0.083
2025-07-17 03:00:00+02:00,0.0,1.028,21.4,0.0,0.125
2025-07-17 04:00:00+02:00,0.0,0.952,21.6,0.0,0.167
2025-07-17 05:00:00+02:00,0.0,0.913,21.1,0.0,0.208
2025-07-17 06:00:00+02:00,0.0,0.792,21.1,0.0,0.25
2025-07-17 07:00:00+02:00,0.001,0.29,21.5,0.0,0.292
2025-07-17 08:00:00+02:00,0.342,0.298,22.3,27.0,0.333
2025-07-17 09:00:00+02:00,1.591,0.358,22.8,76.0,0.375
2025-07-17 10:00:00+02:00,2.683,0.316,24.6,187.0,0.417
2025-07-17 11:00:00+02:00,3.719,0.298,26.3,347.0,0.458
2025-07-17 12:00:00+02:00,3.691,0.393,28.4,636.0,0.5
2025-07-17 13:00:00+02:00,4.411,0.401,29.9,759.0,0.542
2025-07-17 14:00:00+02:00,4.621,0.378,31.3,794.0,0.583
2025-07-17 15:00:00+02:00,4.515,0.395,32.3,828.0,0.625
2025-07-17 16:00:00+02:00,3.05,0.357,32.4,783.0,0.667
2025-07-17 17:00:00+02:00,3.59,0.372,32.4,697.0,0.708
2025-07-17 18:00:00+02:00,2.392,0.326,32.0,593.0,0.75
2025-07-17 19:00:00+02:00,1.429,0.312,30.1,415.0,0.792
2025-07-17 20:00:00+02:00,0.576,0.265,29.9,277.0,0.833
2025-07-17 21:00:00+02:00,0.222,0.261,29.0,136.0,0.875
2025-07-17 22:00:00+02:00,0.075,0.252,27.1,27.0,0.917
2025-07-17 23:00:00+02:00,0.001,0.299,25.5,0.0,0.958
2025-07-18 00:00:00+02:00,0.0,0.286,24.5,0.0,0.0
2025-07-18 01:00:00+02:00,0.0,0.327,23.5,0.0,0.042
2025-07-18 02:00:00+02:00,0.0,0.343,23.2,0.0,0.083
2025-07-18 03:00:00+02:00,0.0,0.344,22.5,0.0,0.125
2025-07-18 04:00:00+02:00,0.0,0.298,22.8,0.0,0.167
2025-07-18 05:00:00+02:00,0.0,0.278,22.1,0.0,0.208
2025-07-18 06:00:00+02:00,0.0,0.301,21.4,0.0,0.25
2025-07-18 07:00:00+02:00,0.002,0.267,20.6,0.0,0.292
2025-07-18 08:00:00+02:00,0.43,0.267,20.8,46.0,0.333
2025-07-18 09:00:00+02:00,1.733,0.401,22.1,185.0,0.375
2025-07-18 10:00:00+02:00,2.793,0.287,24.6,357.0,0.417
2025-07-18 11:00:00+02:00,3.754,0.623,27.0,531.0,0.458
2025-07-18 12:00:00+02:00,4.157,0.543,28.9,676.0,0.5
2025-07-18 13:00:00+02:00,4.568,0.671,30.6,798.0,0.542
2025-07-18 14:00:00+02:00,4.604,0.555,31.8,863.0,0.583
2025-07-18 15:00:00+02:00,4.299,0.404,32.2,881.0,0.625
2025-07-18 16:00:00+02:00,4.059,0.976,31.5,805.0,0.667
2025-07-18 17:00:00+02:00,3.417,1.959,31.2,704.0,0.708
2025-07-18 18:00:00+02:00,2.492,2.69,30.9,605.0,0.75
2025-07-18 19:00:00+02:00,1.368,1.677,30.1,465.0,0.792
2025-07-18 20:00:00+02:00,0.552,2.348,29.0,310.0,0.833
2025-07-18 21:00:00+02:00,0.216,2.639,27.8,147.0,0.875
2025-07-18 22:00:00+02:00,0.071,2.147,25.9,27.0,0.917
2025-07-18 23:00:00+02:00,0.002,1.681,24.7,0.0,0.958
2025-07-19 00:00:00+02:00,0.001,1.154,24.1,0.0,0.0
2025-07-19 01:00:00+02:00,0.001,0.694,23.7,0.0,0.042
2025-07-19 02:00:00+02:00,0.0,0.37,23.2,0.0,0.083
2025-07-19 03:00:00+02:00,0.0,0.5,22.6,0.0,0.125
2025-07-19 04:00:00+02:00,0.0,0.992,21.6,0.0,0.167
2025-07-19 05:00:00+02:00,0.0,0.845,21.6,0.0,0.208
2025-07-19 06:00:00+02:00,0.0,0.715,21.2,0.0,0.25
2025-07-19 07:00:00+02:00,0.001,0.692,20.8,0.0,0.292
2025-07-19 08:00:00+02:00,0.284,0.276,21.1,38.0,0.333
2025-07-19 09:00:00+02:00,1.412,0.708,22.9,163.0,0.375
2025-07-19 10:00:00+02:00,2.564,0.86,25.4,345.0,0.417
2025-07-19 11:00:00+02:00,3.466,0.288,27.1,511.0,0.458
2025-07-19 12:00:00+02:00,3.656,0.295,28.3,643.0,0.5
2025-07-19 13:00:00+02:00,1.596,0.292,29.2,639.0,0.542
2025-07-19 14:00:00+02:00,1.784,0.258,29.1,378.0,0.583
2025-07-19 15:00:00+02:00,1.919,0.308,30.1,776.0,0.625
2025-07-19 16:00:00+02:00,3.039,0.462,30.0,721.0,0.667
2025-07-19 17:00:00+02:00,1.915,1.275,30.5,750.0,0.708
2025-07-19 18:00:00+02:00,1.599,1.321,29.9,563.0,0.75
2025-07-19 19:00:00+02:00,0.873,1.213,29.1,412.0,0.792
2025-07-19 20:00:00+02:00,0.598,1.152,28.5,242.0,0.833
2025-07-19 21:00:00+02:00,0.33,1.289,27.7,107.0,0.875
2025-07-19 22:00:00+02:00,0.104,0.968,25.9,15.0,0.917
2025-07-19 23:00:00+02:00,0.001,0.309,24.9,0.0,0.958
2025-07-20 00:00:00+02:00,0.0,0.305,24.1,0.0,0.0
2025-07-20 01:00:00+02:00,0.0,0.331,23.1,0.0,0.042
2025-07-20 02:00:00+02:00,0.0,0.312,22.2,0.0,0.083
2025-07-20 03:00:00+02:00,0.0,0.366,21.9,0.0,0.125
2025-07-20 04:00:00+02:00,0.0,0.638,22.5,0.0,0.167
2025-07-20 05:00:00+02:00,0.0,0.681,22.0,0.0,0.208
2025-07-20 06:00:00+02:00,0.0,0.295,21.7,0.0,0.25
2025-07-20 07:00:00+02:00,0.002,0.285,21.3,0.0,0.292
2025-07-20 08:00:00+02:00,0.372,0.304,22.1,39.0,0.333
2025-07-20 09:00:00+02:00,1.492,0.557,23.9,138.0,0.375
2025-07-20 10:00:00+02:00,1.665,0.28,25.7,211.0,0.417
2025-07-20 11:00:00+02:00,2.556,0.307,26.8,368.0,0.458
2025-07-20 12:00:00+02:00,3.695,0.287,25.8,366.0,0.5
2025-07-20 13:00:00+02:00,4.492,0.351,27.2,450.0,0.542
2025-07-20 14:00:00+02:00,3.727,0.381,28.9,636.0,0.583
2025-07-20 15:00:00+02:00,1.849,0.314,30.0,690.0,0.625
2025-07-20 16:00:00+02:00,3.889,0.377,30.2,725.0,0.667
2025-07-20 17:00:00+02:00,3.026,0.354,30.2,676.0,0.708
2025-07-20 18:00:00+02:00,2.407,0.307,29.9,606.0,0.75
2025-07-20 19:00:00+02:00,1.503,0.314,29.4,460.0,0.792
2025-07-20 20:00:00+02:00,0.624,0.262,28.5,287.0,0.833
2025-07-20 21:00:00+02:00,0.261,0.269,27.3,122.0,0.875
2025-07-20 22:00:00+02:00,0.064,0.279,25.5,25.0,0.917
2025-07-20 23:00:00+02:00,0.0,0.255,24.8,0.0,0.958
2025-07-21 00:00:00+02:00,0.0,0.317,24.0,0.0,0.0
2025-07-21 01:00:00+02:00,0.0,0.318,23.3,0.0,0.042
2025-07-21 02:00:00+02:00,0.0,0.297,22.8,0.0,0.083
2025-07-21 03:00:00+02:00,0.0,0.305,22.4,0.0,0.125
2025-07-21 04:00:00+02:00,0.0,0.3,23.5,0.0,0.167
2025-07-21 05:00:00+02:00,0.0,0.28,22.9,0.0,0.208
2025-07-21 06:00:00+02:00,0.0,0.259,22.4,0.0,0.25
2025-07-21 07:00:00+02:00,0.0,0.283,21.9,0.0,0.292
2025-07-21 08:00:00+02:00,0.112,0.275,22.9,35.0,0.333
2025-07-21 09:00:00+02:00,0.792,0.274,24.6,147.0,0.375
2025-07-21 10:00:00+02:00,2.185,0.266,26.0,291.0,0.417
2025-07-21 11:00:00+02:00,2.689,0.27,27.9,472.0,0.458
2025-07-21 12:00:00+02:00,3.571,0.359,29.2,602.0,0.5
2025-07-21 13:00:00+02:00,4.077,0.396,29.8,716.0,0.542
2025-07-21 14:00:00+02:00,4.773,0.392,29.9,837.0,0.583
2025-07-21 15:00:00+02:00,4.155,0.395,29.6,833.0,0.625
2025-07-21 16:00:00+02:00,3.532,0.355,29.5,703.0,0.667
2025-07-21 17:00:00+02:00,2.477,0.333,29.2,671.0,0.708
2025-07-21 18:00:00+02:00,1.437,0.307,28.5,473.0,0.75
2025-07-21 19:00:00+02:00,0.921,0.246,27.9,417.0,0.792
2025-07-21 20:00:00+02:00,0.664,0.282,26.8,195.0,0.833
2025-07-21 21:00:00+02:00,0.401,0.282,26.1,99.0,0.875
2025-07-21 22:00:00+02:00,0.071,0.272,25.0,23.0,0.917
2025-07-21 23:00:00+02:00,0.0,0.286,23.7,0.0,0.958
2025-07-22 00:00:00+02:00,0.0,0.31,22.7,0.0,0.0
2025-07-22 01:00:00+02:00,0.0,0.291,22.3,0.0,0.042
2025-07-22 02:00:00+02:00,0.0,0.312,22.5,0.0,0.083
2025-07-22 03:00:00+02:00,0.0,0.325,22.4,0.0,0.125
2025-07-22 04:00:00+02:00,0.0,0.292,21.7,0.0,0.167
2025-07-22 05:00:00+02:00,0.0,0.276,21.3,0.0,0.208
2025-07-22 06:00:00+02:00,0.0,0.278,21.2,0.0,0.25
2025-07-22 07:00:00+02:00,0.001,0.285,20.5,0.0,0.292
2025-07-22 08:00:00+02:00,0.273,0.231,21.5,37.0,0.333
2025-07-22 09:00:00+02:00,1.64,0.26,23.5,154.0,0.375
2025-07-22 10:00:00+02:00,2.587,0.272,25.6,266.0,0.417
2025-07-22 11:00:00+02:00,3.082,0.342,26.3,397.0,0.458
2025-07-22 12:00:00+02:00,3.626,0.362,26.6,548.0,0.5
2025-07-22 13:00:00+02:00,4.376,0.368,26.8,661.0,0.542
2025-07-22 14:00:00+02:00,3.915,0.361,27.1,780.0,0.583
2025-07-22 15:00:00+02:00,3.468,0.339,27.5,804.0,0.625
2025-07-22 16:00:00+02:00,4.192,0.382,27.8,808.0,0.667
2025-07-22 17:00:00+02:00,3.54,0.351,27.5,719.0,0.708
2025-07-22 18:00:00+02:00,2.372,0.334,27.0,590.0,0.75
2025-07-22 19:00:00+02:00,1.321,0.283,26.4,465.0,0.792
2025-07-22 20:00:00+02:00,0.473,0.408,25.8,299.0,0.833
2025-07-22 21:00:00+02:00,0.216,0.249,25.0,127.0,0.875
2025-07-22 22:00:00+02:00,0.046,0.272,23.7,22.0,0.917
2025-07-22 23:00:00+02:00,0.0,0.283,23.2,0.0,0.958
2025-07-23 00:00:00+02:00,0.0,0.301,22.5,0.0,0.0
2025-07-23 01:00:00+02:00,0.0,0.311,21.8,0.0,0.042
2025-07-23 02:00:00+02:00,0.0,0.319,21.4,0.0,0.083
2025-07-23 03:00:00+02:00,0.0,0.319,21.0,0.0,0.125
2025-07-23 04:00:00+02:00,0.0,0.319,20.3,0.0,0.167
2025-07-23 05:00:00+02:00,0.0,0.319,19.4,0.0,0.208
2025-07-23 06:00:00+02:00,0.0,0.319,18.8,0.0,0.25
2025-07-23 07:00:00+02:00,0.0,0.319,18.1,0.0,0.292
2025-07-23 08:00:00+02:00,0.0,0.319,18.6,37.0,0.333
2025-07-23 09:00:00+02:00,0.0,0.319,21.2,169.0,0.375
2025-07-23 10:00:00+02:00,0.0,0.319,23.8,340.0,0.417
2025-07-23 11:00:00+02:00,0.0,0.319,26.0,518.0,0.458
2025-07-23 12:00:00+02:00,0.0,0.319,27.9,663.0,0.5
2025-07-23 13:00:00+02:00,0.0,0.319,28.8,701.0,0.542
2025-07-23 14:00:00+02:00,0.0,0.319,29.1,772.0,0.583
2025-07-23 15:00:00+02:00,0.0,0.319,28.9,758.0,0.625
2025-07-23 16:00:00+02:00,0.0,0.319,28.7,785.0,0.667
2025-07-23 17:00:00+02:00,0.0,0.319,28.3,701.0,0.708
2025-07-23 18:00:00+02:00,0.0,0.319,27.8,602.0,0.75
2025-07-23 19:00:00+02:00,0.0,0.319,27.2,470.0,0.792
2025-07-23 20:00:00+02:00,0.0,0.319,26.3,282.0,0.833
2025-07-23 21:00:00+02:00,0.0,0.319,25.4,130.0,0.875
2025-07-23 22:00:00+02:00,0.0,0.319,23.9,22.0,0.917
2025-07-23 23:00:00+02:00,0.0,0.319,22.9,0.0,0.958
2025-07-24 00:00:00+02:00,0.0,0.319,22.0,0.0,0.0
2025-07-24 01:00:00+02:00,0.0,0.319,21.5,0.0,0.042
2025-07-24 02:00:00+02:00,0.0,0.319,20.9,0.0,0.083
2025-07-24 03:00:00+02:00,0.0,0.319,20.0,0.0,0.125
2025-07-24 04:00:00+02:00,0.0,0.319,20.6,0.0,0.167
2025-07-24 05:00:00+02:00,0.0,0.319,20.3,0.0,0.208
2025-07-24 06:00:00+02:00,0.0,0.319,19.8,0.0,0.25
2025-07-24 07:00:00+02:00,0.0,0.319,19.4,0.0,0.292
2025-07-24 08:00:00+02:00,0.0,0.319,20.1,36.0,0.333
2025-07-24 09:00:00+02:00,0.0,0.319,22.1,155.0,0.375
2025-07-24 10:00:00+02:00,0.0,0.318,24.4,310.0,0.417
2025-07-24 11:00:00+02:00,0.0,0.318,26.6,486.0,0.458
2025-07-24 12:00:00+02:00,0.0,0.318,28.0,646.0,0.5
2025-07-24 13:00:00+02:00,0.0,0.318,28.8,586.0,0.542
2025-07-24 14:00:00+02:00,0.0,0.318,29.5,835.0,0.583
2025-07-24 15:00:00+02:00,0.0,0.318,29.1,817.0,0.625
2025-07-24 16:00:00+02:00,0.0,0.318,30.5,802.0,0.667
2025-07-24 17:00:00+02:00,0.0,0.318,29.7,658.0,0.708
2025-07-24 18:00:00+02:00,0.0,0.318,29.1,514.0,0.75
2025-07-24 19:00:00+02:00,0.0,0.318,28.0,321.0,0.792
2025-07-24 20:00:00+02:00,0.0,0.318,26.9,193.0,0.833
2025-07-24 21:00:00+02:00,0.0,0.318,25.9,89.0,0.875
2025-07-24 22:00:00+02:00,0.0,0.318,24.7,15.0,0.917
2025-07-24 23:00:00+02:00,0.0,0.318,23.6,0.0,0.958
2025-07-25 00:00:00+02:00,0.0,0.318,22.9,0.0,0.0
2025-07-25 01:00:00+02:00,0.0,0.318,22.4,0.0,0.042
2025-07-25 02:00:00+02:00,0.0,0.318,21.7,0.0,0.083
2025-07-25 03:00:00+02:00,0.0,0.318,20.7,0.0,0.125
2025-07-25 04:00:00+02:00,0.0,0.318,21.4,0.0,0.167
2025-07-25 05:00:00+02:00,0.0,0.318,21.2,0.0,0.208
2025-07-25 06:00:00+02:00,0.0,0.318,21.1,0.0,0.25
2025-07-25 07:00:00+02:00,0.0,0.318,20.5,0.0,0.292
2025-07-25 08:00:00+02:00,0.0,0.318,21.0,11.0,0.333
2025-07-25 09:00:00+02:00,0.0,0.318,20.5,44.0,0.375
2025-07-25 10:00:00+02:00,0.0,0.318,21.9,210.0,0.417
2025-07-25 11:00:00+02:00,0.0,0.318,23.4,363.0,0.458
2025-07-25 12:00:00+02:00,0.0,0.318,24.5,475.0,0.5
2025-07-25 13:00:00+02:00,0.0,0.318,25.0,516.0,0.542
2025-07-25 14:00:00+02:00,0.0,0.318,24.7,297.0,0.583
2025-07-25 15:00:00+02:00,0.0,0.318,25.7,620.0,0.625
2025-07-25 16:00:00+02:00,0.0,0.318,23.8,218.0,0.667
2025-07-25 17:00:00+02:00,0.0,0.318,23.0,226.0,0.708
2025-07-25 18:00:00+02:00,0.0,0.318,24.6,541.0,0.75
2025-07-25 19:00:00+02:00,0.0,0.318,24.3,321.0,0.792
2025-07-25 20:00:00+02:00,0.0,0.318,23.5,238.0,0.833
2025-07-25 21:00:00+02:00,0.0,0.318,22.5,123.0,0.875
2025-07-25 22:00:00+02:00,0.0,0.318,21.6,15.0,0.917
2025-07-25 23:00:00+02:00,0.0,0.318,21.5,0.0,0.958
2025-07-26 00:00:00+02:00,0.0,0.318,21.2,0.0,0.0
2025-07-26 01:00:00+02:00,0.0,0.318,20.5,0.0,0.042
2025-07-26 02:00:00+02:00,0.0,0.318,19.7,0.0,0.083
2025-07-26 03:00:00+02:00,0.0,0.318,19.2,0.0,0.125
2025-07-26 04:00:00+02:00,0.0,0.318,18.9,0.0,0.167
2025-07-26 05:00:00+02:00,0.0,0.318,18.2,0.0,0.208
2025-07-26 06:00:00+02:00,0.0,0.318,18.2,0.0,0.25
2025-07-26 07:00:00+02:00,0.0,0.318,17.6,0.0,0.292
2025-07-26 08:00:00+02:00,0.0,0.318,17.9,32.0,0.333
2025-07-26 09:00:00+02:00,0.0,0.317,19.5,149.0,0.375
2025-07-26 10:00:00+02:00,0.0,0.317,21.2,306.0,0.417
2025-07-26 11:00:00+02:00,0.0,0.317,22.6,429.0,0.458
2025-07-26 12:00:00+02:00,0.0,0.317,21.9,454.0,0.5
2025-07-26 13:00:00+02:00,0.0,0.317,24.0,643.0,0.542
2025-07-26 14:00:00+02:00,0.0,0.317,24.7,706.0,0.583
2025-07-26 15:00:00+02:00,0.0,0.317,24.8,793.0,0.625
2025-07-26 16:00:00+02:00,0.0,0.317,24.3,772.0,0.667
2025-07-26 17:00:00+02:00,0.0,0.317,24.1,675.0,0.708
2025-07-26 18:00:00+02:00,0.0,0.317,24.2,589.0,0.75
2025-07-26 19:00:00+02:00,0.0,0.317,24.0,403.0,0.792
2025-07-26 20:00:00+02:00,0.0,0.317,23.4,281.0,0.833
2025-07-26 21:00:00+02:00,0.0,0.317,22.3,125.0,0.875
2025-07-26 22:00:00+02:00,0.0,0.317,20.8,19.0,0.917
2025-07-26 23:00:00+02:00,0.0,0.317,20.4,0.0,0.958
2025-07-27 00:00:00+02:00,0.0,0.317,19.7,0.0,0.0
2025-07-27 01:00:00+02:00,0.0,0.317,19.0,0.0,0.042
2025-07-27 02:00:00+02:00,0.0,0.317,18.6,0.0,0.083
2025-07-27 03:00:00+02:00,0.0,0.317,17.3,0.0,0.125
2025-07-27 04:00:00+02:00,0.0,0.317,19.7,0.0,0.167
2025-07-27 05:00:00+02:00,0.0,0.317,18.2,0.0,0.208
2025-07-27 06:00:00+02:00,0.0,0.317,17.2,0.0,0.25
2025-07-27 07:00:00+02:00,0.0,0.317,16.5,0.0,0.292
2025-07-27 08:00:00+02:00,0.0,0.317,16.9,32.0,0.333
2025-07-27 09:00:00+02:00,0.0,0.317,19.2,164.0,0.375
2025-07-27 10:00:00+02:00,0.0,0.317,21.5,336.0,0.417
2025-07-27 11:00:00+02:00,0.0,0.317,23.6,511.0,0.458
2025-07-27 12:00:00+02:00,0.0,0.317,25.6,665.0,0.5
2025-07-27 13:00:00+02:00,0.0,0.317,27.1,785.0,0.542
2025-07-27 14:00:00+02:00,0.0,0.317,27.9,852.0,0.583
2025-07-27 15:00:00+02:00,0.0,0.317,28.1,878.0,0.625
2025-07-27 16:00:00+02:00,0.0,0.317,27.8,796.0,0.667
2025-07-27 17:00:00+02:00,0.0,0.317,27.5,737.0,0.708
2025-07-27 18:00:00+02:00,0.0,0.317,26.6,469.0,0.75
2025-07-27 19:00:00+02:00,0.0,0.317,26.4,434.0,0.792
2025-07-27 20:00:00+02:00,0.0,0.317,25.7,299.0,0.833
2025-07-27 21:00:00+02:00,0.0,0.317,24.6,133.0,0.875
2025-07-27 22:00:00+02:00,0.0,0.317,22.4,18.0,0.917
2025-07-27 23:00:00+02:00,0.0,0.317,21.5,0.0,0.958
2025-07-28 00:00:00+02:00,0.0,0.317,21.3,0.0,0.0
2025-07-28 01:00:00+02:00,0.0,0.317,20.7,0.0,0.042
2025-07-28 02:00:00+02:00,0.0,0.317,19.7,0.0,0.083
2025-07-28 03:00:00+02:00,0.0,0.317,19.4,0.0,0.125
2025-07-28 04:00:00+02:00,0.0,0.317,20.8,0.0,0.167
2025-07-28 05:00:00+02:00,0.0,0.317,21.1,0.0,0.208
2025-07-28 06:00:00+02:00,0.0,0.317,18.5,0.0,0.25
2025-07-28 07:00:00+02:00,0.0,0.317,18.7,0.0,0.292
2025-07-28 08:00:00+02:00,0.0,0.316,18.8,2.0,0.333
2025-07-28 09:00:00+02:00,0.0,0.316,18.5,85.0,0.375
2025-07-28 10:00:00+02:00,0.0,0.316,18.8,62.0,0.417
2025-07-28 11:00:00+02:00,0.0,0.316,20.6,288.0,0.458
2025-07-28 12:00:00+02:00,0.0,0.316,21.1,422.0,0.5
2025-07-28 13:00:00+02:00,0.0,0.316,21.9,498.0,0.542
2025-07-28 14:00:00+02:00,0.0,0.316,22.7,525.0,0.583
2025-07-28 15:00:00+02:00,0.0,0.316,23.6,682.0,0.625
2025-07-28 16:00:00+02:00,0.0,0.316,22.4,623.0,0.667
2025-07-28 17:00:00+02:00,0.0,0.316,23.6,628.0,0.708
2025-07-28 18:00:00+02:00,0.0,0.316,24.4,416.0,0.75
2025-07-28 19:00:00+02:00,0.0,0.316,24.2,290.0,0.792
2025-07-28 20:00:00+02:00,0.0,0.316,23.3,196.0,0.833
2025-07-28 21:00:00+02:00,0.0,0.316,22.6,100.0,0.875
2025-07-28 22:00:00+02:00,0.0,0.316,20.9,14.0,0.917
2025-07-28 23:00:00+02:00,0.0,0.316,20.1,0.0,0.958
2025-07-29 00:00:00+02:00,0.0,0.316,19.6,0.0,0.0
2025-07-29 01:00:00+02:00,0.0,0.316,18.7,0.0,0.042
2025-07-29 02:00:00+02:00,0.0,0.316,18.0,0.0,0.083
2025-07-29 03:00:00+02:00,0.0,0.316,17.0,0.0,0.125
2025-07-29 04:00:00+02:00,0.0,0.316,17.4,0.0,0.167
2025-07-29 05:00:00+02:00,0.0,0.316,17.0,0.0,0.208
2025-07-29 06:00:00+02:00,0.0,0.316,16.6,0.0,0.25
2025-07-29 07:00:00+02:00,0.0,0.316,16.0,0.0,0.292
2025-07-29 08:00:00+02:00,0.0,0.316,16.7,30.0,0.333
2025-07-29 09:00:00+02:00,0.0,0.316,18.9,150.0,0.375
2025-07-29 10:00:00+02:00,0.0,0.316,21.8,320.0,0.417
2025-07-29 11:00:00+02:00,0.0,0.316,24.1,471.0,0.458
2025-07-29 12:00:00+02:00,0.0,0.316,26.0,652.0,0.5
2025-07-29 13:00:00+02:00,0.0,0.316,27.4,788.0,0.542
2025-07-29 14:00:00+02:00,0.0,0.316,27.7,843.0,0.583
2025-07-29 15:00:00+02:00,0.0,0.316,28.4,803.0,0.625
2025-07-29 16:00:00+02:00,0.0,0.316,27.3,633.0,0.667
2025-07-29 17:00:00+02:00,0.0,0.316,27.8,673.0,0.708
2025-07-29 18:00:00+02:00,0.0,0.316,27.8,599.0,0.75
2025-07-29 19:00:00+02:00,0.0,0.316,27.5,455.0,0.792
2025-07-29 20:00:00+02:00,0.0,0.316,26.6,283.0,0.833
2025-07-29 21:00:00+02:00,0.0,0.316,24.2,130.0,0.875
2025-07-29 22:00:00+02:00,0.0,0.316,22.2,16.0,0.917
2025-07-29 23:00:00+02:00,0.0,0.316,20.9,0.0,0.958
2025-07-30 00:00:00+02:00,0.0,0.316,19.8,0.0,0.0
2025-07-30 01:00:00+02:00,0.0,0.316,18.8,0.0,0.042
2025-07-30 02:00:00+02:00,0.0,0.316,18.6,0.0,0.083
2025-07-30 03:00:00+02:00,0.0,0.316,18.2,0.0,0.125
2025-07-30 04:00:00+02:00,0.0,0.316,18.7,0.0,0.167
2025-07-30 05:00:00+02:00,0.0,0.316,18.2,0.0,0.208
2025-07-30 06:00:00+02:00,0.0,0.316,17.7,0.0,0.25
2025-07-30 07:00:00+02:00,0.0,0.315,17.1,0.0,0.292
2025-07-30 08:00:00+02:00,0.0,0.315,17.5,29.0,0.333
2025-07-30 09:00:00+02:00,0.0,0.315,19.2,156.0,0.375
2025-07-30 10:00:00+02:00,0.0,0.315,21.5,326.0,0.417
2025-07-30 11:00:00+02:00,0.0,0.315,23.7,498.0,0.458
2025-07-30 12:00:00+02:00,0.0,0.315,25.4,659.0,0.5
2025-07-30 13:00:00+02:00,0.0,0.315,26.6,780.0,0.542
2025-07-30 14:00:00+02:00,0.0,0.315,27.4,853.0,0.583
2025-07-30 15:00:00+02:00,0.0,0.315,27.7,828.0,0.625
2025-07-30 16:00:00+02:00,0.0,0.315,28.8,779.0,0.667
2025-07-30 17:00:00+02:00,0.0,0.315,28.5,668.0,0.708
2025-07-30 18:00:00+02:00,0.0,0.315,27.6,541.0,0.75
2025-07-30 19:00:00+02:00,0.0,0.315,27.2,460.0,0.792
2025-07-30 20:00:00+02:00,0.0,0.315,26.2,296.0,0.833
2025-07-30 21:00:00+02:00,0.0,0.315,24.0,129.0,0.875
2025-07-30 22:00:00+02:00,0.0,0.315,21.7,16.0,0.917
2025-07-30 23:00:00+02:00,0.0,0.315,20.8,0.0,0.958
2025-07-31 00:00:00+02:00,0.0,0.315,20.3,0.0,0.0
2025-07-31 01:00:00+02:00,0.0,0.315,20.0,0.0,0.042
2025-07-31 02:00:00+02:00,0.0,0.315,19.1,0.0,0.083
2025-07-31 03:00:00+02:00,0.0,0.315,17.9,0.0,0.125
2025-07-31 04:00:00+02:00,0.0,0.315,16.8,0.0,0.167
2025-07-31 05:00:00+02:00,0.0,0.315,15.9,0.0,0.208
2025-07-31 06:00:00+02:00,0.0,0.315,15.4,0.0,0.25
2025-07-31 07:00:00+02:00,0.0,0.315,15.2,0.0,0.292
2025-07-31 08:00:00+02:00,0.0,0.315,15.7,27.0,0.333
2025-07-31 09:00:00+02:00,0.0,0.315,18.8,150.0,0.375
2025-07-31 10:00:00+02:00,0.0,0.315,22.1,318.0,0.417
2025-07-31 11:00:00+02:00,0.0,0.315,24.7,486.0,0.458
2025-07-31 12:00:00+02:00,0.0,0.315,26.3,638.0,0.5
2025-07-31 13:00:00+02:00,0.0,0.315,27.6,770.0,0.542
2025-07-31 14:00:00+02:00,0.0,0.315,28.4,841.0,0.583
2025-07-31 15:00:00+02:00,0.0,0.315,28.6,844.0,0.625
2025-07-31 16:00:00+02:00,0.0,0.315,28.2,758.0,0.667
2025-07-31 17:00:00+02:00,0.0,0.315,28.0,672.0,0.708
2025-07-31 18:00:00+02:00,0.0,0.315,27.5,562.0,0.75
2025-07-31 19:00:00+02:00,0.0,0.315,26.9,417.0,0.792
2025-07-31 20:00:00+02:00,0.0,0.315,26.1,283.0,0.833
2025-07-31 21:00:00+02:00,0.0,0.315,24.4,126.0,0.875
2025-07-31 22:00:00+02:00,0.0,0.315,22.1,15.0,0.917
2025-07-31 23:00:00+02:00,0.0,0.315,21.0,0.0,0.958
2025-08-01 00:00:00+02:00,0.0,0.315,20.5,0.0,0.0
2025-08-01 01:00:00+02:00,0.0,0.315,19.9,0.0,0.042
2025-08-01 02:00:00+02:00,0.0,0.315,19.4,0.0,0.083
2025-08-01 03:00:00+02:00,0.0,0.315,18.6,0.0,0.125
2025-08-01 04:00:00+02:00,0.0,0.315,17.9,0.0,0.167
2025-08-01 05:00:00+02:00,0.0,0.314,17.1,0.0,0.208
2025-08-01 06:00:00+02:00,0.0,0.314,16.5,0.0,0.25
2025-08-01 07:00:00+02:00,0.0,0.314,16.4,0.0,0.292
2025-08-01 08:00:00+02:00,0.0,0.314,16.8,25.0,0.333
2025-08-01 09:00:00+02:00,0.0,0.314,19.1,141.0,0.375
2025-08-01 10:00:00+02:00,0.0,0.314,22.5,317.0,0.417
2025-08-01 11:00:00+02:00,0.0,0.314,24.8,493.0,0.458
2025-08-01 12:00:00+02:00,0.0,0.314,26.3,647.0,0.5
